Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,15,0.1411764705882353,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,15,0.1411764705882353,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,77,0.1396457765667575,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,77,0.1396457765667575,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,77,0.1396457765667575,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,154,0.13946800862688713,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,154,0.13946800862688713,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,154,0.13946800862688713,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,231,0.1400304414003044,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,231,0.1400304414003044,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,231,0.1400304414003044,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,309,0.14563106796116504,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,309,0.14563106796116504,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,309,0.14563106796116504,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,386,0.14150129421915444,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,386,0.14150129421915444,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,386,0.14150129421915444,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,463,0.13955637707948243,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,463,0.13955637707948243,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,463,0.13955637707948243,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,540,0.13233830845771144,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,540,0.13233830845771144,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,540,0.13233830845771144,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,618,0.1423948220064725,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,618,0.1423948220064725,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,618,0.1423948220064725,0.8233009708737864
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,695,0.12470588235294118,0.8233009708737864
