Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,13,0.09487375669472073,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,13,0.09487375669472073,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,13,0.09487375669472073,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,66,0.094896331738437,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,66,0.094896331738437,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,66,0.1076555023923445,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,132,0.09343434343434344,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,132,0.1994949494949495,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,132,0.40824915824915825,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,198,0.49019607843137253,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,198,0.5472370766488414,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,198,0.48841354723707664,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,264,0.6107954545454546,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,264,0.6439393939393939,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,264,0.6638257575757576,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,330,0.697979797979798,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,330,0.706060606060606,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,330,0.3929292929292929,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,396,0.7380952380952381,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,396,0.6341991341991342,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,396,0.41125541125541126,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,461,0.7473806752037253,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,461,0.7532013969732246,0.9863636363636363
0.6,1,Hydra-LSTM,Adaptive KnockoffNets,461,0.7438882421420256,0.9863636363636363
0.6,1,Hydra-LSTM,Probabilistic CopycatCNN,528,0.7765151515151515,0.9863636363636363
0.6,1,Hydra-LSTM,Argmax CopycatCNN,528,0.7803030303030303,0.9863636363636363
