Defence,Noise Level,Iteration,Model Pairing,Method Name,Real Samples,Generated Samples,Noised Samples,Stolen Model Accuracy,Original Model Accuracy,Protected Model Accuracy
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,168,163,163,0.8872043662825955,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,168,163,163,0.8829593693147362,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,197,190,190,0.8641600970285022,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,197,190,190,0.8684050939963615,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,197,190,190,0.8714372346876895,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,225,217,217,0.9072164948453608,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,225,217,217,0.9072164948453608,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,225,217,217,0.8993329290479078,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,254,244,244,0.9211643420254699,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,254,244,244,0.9241964827167981,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,254,244,244,0.9114614918132201,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,282,271,271,0.9357186173438448,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,282,271,271,0.9387507580351728,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,282,271,271,0.9205579138872043,0.9939357186173439,0.992116434202547
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,4,3,3,0.29533050333535477,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,4,3,3,0.34202546998180716,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,4,3,3,0.3905397210430564,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,4,3,3,0.36810187992722865,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,4,3,3,0.42449969678593086,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,4,3,3,0.4475439660400243,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,6,5,5,0.5081867798665858,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,6,5,5,0.5294117647058824,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,6,5,5,0.553668890236507,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,28,27,27,0.6713159490600363,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,28,27,27,0.7277137659187386,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,28,27,27,0.7337780473013947,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,56,54,54,0.7725894481503942,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,56,54,54,0.7695573074590661,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,56,54,54,0.7677380230442693,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,85,81,81,0.7816858702243784,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,85,81,81,0.782292298362644,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,85,81,81,0.7847180109157065,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,113,108,108,0.8198908429351122,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,113,108,108,0.8174651303820497,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,113,108,108,0.7950272892662219,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,142,135,135,0.8574893875075803,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,142,135,135,0.8605215281989085,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,142,135,135,0.8538508186779866,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,168,163,163,0.8708308065494239,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,168,163,163,0.8720436628259551,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,168,163,163,0.865979381443299,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,197,190,190,0.8914493632504549,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,197,190,190,0.8878107944208611,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,197,190,190,0.8593086719223771,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,225,217,217,0.8835657974530018,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,225,217,217,0.8811400848999393,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,225,217,217,0.8708308065494239,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,254,244,244,0.9066100667070952,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Argmax CopycatCNN,254,244,244,0.9066100667070952,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,254,244,244,0.8993329290479078,0.9818071558520315,0.9818071558520315
TotalVarMin,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,282,271,271,0.9157064887810794,0.9818071558520315,0.9818071558520315
