Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,329,0.47847180109157067,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,412,0.4257125530624621,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,412,0.41358399029714976,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,412,0.40812613705275924,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,494,0.49241964827167983,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,494,0.48635536688902364,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,494,0.4833232261976956,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,577,0.4687689508793208,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,577,0.48756822316555487,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,577,0.49241964827167983,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,659,0.5130382049727107,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,659,0.501516070345664,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,659,0.4802910855063675,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,742,0.4742268041237113,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,742,0.46149181322013344,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,742,0.4493632504548211,0.9957550030321407
0.1,1,Rocket-LSTM,Probabilistic CopycatCNN,824,0.5166767738023045,0.9957550030321407
0.1,1,Rocket-LSTM,Argmax CopycatCNN,824,0.5124317768344451,0.9957550030321407
0.1,1,Rocket-LSTM,Adaptive KnockoffNets,824,0.5033353547604609,0.9957550030321407
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,10,0.20557913887204365,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,10,0.3856882959369315,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,10,0.39357186173438446,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,10,0.4342025469981807,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,10,0.4263189812007277,0.9939357186173439
