Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy,Parameter Count,Attack duration
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,7,0.37971391417425226,0.7831715210355987,10182,0.11633062362670898
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,7,0.32639791937581275,0.7831715210355987,10182,0.13311386108398438
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,15,0.41045751633986927,0.7831715210355987,10182,0.12615323066711426
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,15,0.44640522875816996,0.7831715210355987,10182,0.12088608741760254
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,15,0.4241830065359477,0.7831715210355987,10182,0.1579606533050537
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,77,0.4816076294277929,0.7831715210355987,10182,0.26091766357421875
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,77,0.5204359673024523,0.7831715210355987,10182,0.2647111415863037
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,77,0.5177111716621253,0.7831715210355987,10182,0.5222616195678711
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,154,0.5377426312005751,0.7831715210355987,10182,0.4937312602996826
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,154,0.5607476635514018,0.7831715210355987,10182,0.4669787883758545
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,154,0.5571531272465852,0.7831715210355987,10182,0.9078972339630127
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,231,0.654490106544901,0.7831715210355987,10182,0.6561837196350098
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,231,0.6400304414003044,0.7831715210355987,10182,0.6332085132598877
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,231,0.6445966514459666,0.7831715210355987,10182,1.288769006729126
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,309,0.6796116504854369,0.7831715210355987,10182,0.830026388168335
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,309,0.6771844660194175,0.7831715210355987,10182,0.7958378791809082
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,309,0.5129449838187702,0.7831715210355987,10182,1.6436052322387695
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,386,0.7006039689387403,0.7831715210355987,10182,1.0800437927246094
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,386,0.7075064710957722,0.7831715210355987,10182,1.0030832290649414
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,386,0.7402933563416738,0.7831715210355987,10182,1.9482789039611816
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,463,0.756007393715342,0.7831715210355987,10182,1.2285044193267822
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,463,0.755083179297597,0.7831715210355987,10182,1.1846485137939453
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,463,0.743992606284658,0.7831715210355987,10182,2.490086078643799
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,540,0.7562189054726368,0.7831715210355987,10182,1.2740633487701416
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,540,0.7522388059701492,0.7831715210355987,10182,1.2435829639434814
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,540,0.7482587064676617,0.7831715210355987,10182,2.6592094898223877
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,618,0.7454153182308522,0.7831715210355987,10182,1.4356396198272705
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,618,0.7389428263214671,0.7831715210355987,10182,1.3832459449768066
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,618,0.7443365695792881,0.7831715210355987,10182,3.243618965148926
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,695,0.7552941176470588,0.7831715210355987,10182,1.7705070972442627
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,695,0.7482352941176471,0.7831715210355987,10182,1.695594072341919
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,695,0.7435294117647059,0.7831715210355987,10182,3.5745363235473633
1,BaseCNN1D_Deep-2_Conv_CNN,Probabilistic CopycatCNN,772,0.7865459249676585,0.7831715210355987,10182,2.070556879043579
1,BaseCNN1D_Deep-2_Conv_CNN,Argmax CopycatCNN,772,0.7813712807244502,0.7831715210355987,10182,1.8998150825500488
1,BaseCNN1D_Deep-2_Conv_CNN,Adaptive KnockoffNets,772,0.7800776196636481,0.7831715210355987,10182,3.6170709133148193
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,7,0.3511053315994798,0.9242718446601942,6854,0.2131366729736328
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,7,0.45253576072821844,0.9242718446601942,6854,0.21185946464538574
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,7,0.4544863459037711,0.9242718446601942,6854,0.24231886863708496
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,15,0.49019607843137253,0.9242718446601942,6854,0.30805397033691406
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,15,0.4849673202614379,0.9242718446601942,6854,0.28334498405456543
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,15,0.4888888888888889,0.9242718446601942,6854,0.3343698978424072
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,77,0.6573569482288828,0.9242718446601942,6854,1.039407730102539
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,77,0.6525885558583107,0.9242718446601942,6854,0.9930315017700195
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,77,0.6491825613079019,0.9242718446601942,6854,1.2521493434906006
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,154,0.676491732566499,0.9242718446601942,6854,1.8761181831359863
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,154,0.7052480230050323,0.9242718446601942,6854,1.8633956909179688
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,154,0.7375988497483824,0.9242718446601942,6854,2.397371768951416
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,231,0.7519025875190258,0.9242718446601942,6854,2.784406900405884
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,231,0.7640791476407914,0.9242718446601942,6854,2.7975502014160156
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,231,0.7678843226788432,0.9242718446601942,6854,3.510067939758301
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,309,0.8066343042071198,0.9242718446601942,6854,3.7303056716918945
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,309,0.808252427184466,0.9242718446601942,6854,3.691619396209717
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,309,0.8131067961165048,0.9242718446601942,6854,4.7330145835876465
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,386,0.7998274374460742,0.9242718446601942,6854,4.55417537689209
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,386,0.7989646246764452,0.9242718446601942,6854,4.550622463226318
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,386,0.636755823986195,0.9242718446601942,6854,6.278085947036743
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,463,0.8475046210720887,0.9242718446601942,6854,6.272960662841797
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,463,0.833641404805915,0.9242718446601942,6854,5.555753231048584
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,463,0.8419593345656192,0.9242718446601942,6854,7.110949754714966
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,540,0.8378109452736319,0.9242718446601942,6854,6.266891241073608
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,540,0.8169154228855722,0.9242718446601942,6854,6.346010208129883
1,MultiRocket-3_Conv_CNN,Adaptive KnockoffNets,540,0.7930348258706468,0.9242718446601942,6854,8.107009887695312
1,MultiRocket-3_Conv_CNN,Probabilistic CopycatCNN,618,0.8522114347357066,0.9242718446601942,6854,7.152695655822754
1,MultiRocket-3_Conv_CNN,Argmax CopycatCNN,618,0.8522114347357066,0.9242718446601942,6854,7.961432933807373
