Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,330,0.6416666666666667,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,396,0.6590909090909091,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,396,0.6863636363636364,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,396,0.6666666666666666,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,461,0.6621212121212121,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,461,0.7007575757575758,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,461,0.6189393939393939,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,528,0.7174242424242424,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,528,0.6886363636363636,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,528,0.6681818181818182,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,594,0.6909090909090909,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,594,0.7121212121212122,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,594,0.6757575757575758,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,660,0.6772727272727272,0.9416666666666667
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,660,0.7053030303030303,0.9416666666666667
