Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,15,0.3359223300970874,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,77,0.455663430420712,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,77,0.4103559870550162,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,77,0.43042071197411,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,154,0.44271844660194176,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,154,0.45048543689320386,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,154,0.4336569579288026,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,231,0.45048543689320386,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,231,0.4867313915857605,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,231,0.4634304207119741,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,309,0.44983818770226536,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,309,0.44919093851132685,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,309,0.4601941747572815,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,386,0.45307443365695793,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,386,0.42006472491909386,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,386,0.2906148867313916,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,463,0.43171521035598703,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,463,0.4453074433656958,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,463,0.44336569579288027,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,540,0.42265372168284787,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,540,0.4071197411003236,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,540,0.3812297734627832,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,618,0.4122977346278317,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,618,0.3883495145631068,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,618,0.37216828478964403,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,695,0.4077669902912621,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,695,0.4174757281553398,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,695,0.43042071197411,0.8718446601941747
0.3,1,Arsenal-LSTM,Probabilistic CopycatCNN,772,0.3812297734627832,0.8718446601941747
0.3,1,Arsenal-LSTM,Argmax CopycatCNN,772,0.3773462783171521,0.8718446601941747
0.3,1,Arsenal-LSTM,Adaptive KnockoffNets,772,0.4090614886731392,0.8718446601941747
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,6,0.18381877022653723,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,6,0.19546925566343043,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,6,0.170873786407767,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,7,0.24336569579288025,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,7,0.170873786407767,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,7,0.1831715210355987,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,15,0.286084142394822,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,15,0.2970873786407767,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,15,0.29644012944983816,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,77,0.35210355987055014,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,77,0.510032362459547,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,77,0.4802588996763754,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,154,0.4880258899676375,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,154,0.4919093851132686,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,154,0.3572815533980582,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,231,0.38058252427184464,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,231,0.4796116504854369,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,231,0.34563106796116505,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,309,0.4679611650485437,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,309,0.47378640776699027,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,309,0.4666666666666667,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,386,0.3656957928802589,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,386,0.3566343042071197,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,386,0.47378640776699027,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,463,0.4634304207119741,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,463,0.4524271844660194,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,463,0.3488673139158576,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,540,0.48220064724919093,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,540,0.49385113268608416,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,540,0.487378640776699,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,618,0.46537216828478967,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Argmax CopycatCNN,618,0.4899676375404531,0.7223300970873786
0.3,1,Attention_CNN-LSTM,Adaptive KnockoffNets,618,0.5203883495145631,0.7223300970873786
