Defence,Noise Level,Iteration,Model Pairing,Method Name,Real Samples,Generated Samples,Noised Samples,Stolen Model Accuracy,Original Model Accuracy,Protected Model Accuracy
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,46,43,43,0.07954545454545454,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,68,65,65,0.4053030303030303,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,68,65,65,0.5333333333333333,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,68,65,65,0.553030303030303,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,90,87,87,0.4393939393939394,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,90,87,87,0.7636363636363637,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,90,87,87,0.5916666666666667,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,114,108,108,0.793939393939394,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,114,108,108,0.7363636363636363,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,114,108,108,0.7848484848484848,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,136,130,130,0.8484848484848485,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,136,130,130,0.8393939393939394,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,136,130,130,0.7257575757575757,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,157,152,152,0.8568181818181818,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,157,152,152,0.8712121212121212,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,157,152,152,0.8424242424242424,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,180,174,174,0.8803030303030303,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,180,174,174,0.8886363636363637,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,180,174,174,0.581060606060606,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,202,196,196,0.9136363636363637,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,202,196,196,0.9106060606060606,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,202,196,196,0.6916666666666667,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,226,217,217,0.9083333333333333,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,226,217,217,0.8954545454545455,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,226,217,217,0.8901515151515151,0.9962121212121212,0.9946969696969697
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,4,3,3,0.17575757575757575,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,4,3,3,0.17954545454545454,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,4,3,3,0.0856060606060606,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,4,3,3,0.11287878787878788,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,4,3,3,0.25681818181818183,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,4,3,3,0.31742424242424244,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,5,4,4,0.31136363636363634,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,5,4,4,0.3007575757575758,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,5,4,4,0.175,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,24,21,21,0.2537878787878788,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,24,21,21,0.22196969696969698,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,24,21,21,0.23712121212121212,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,46,43,43,0.28106060606060607,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,46,43,43,0.0946969696969697,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,46,43,43,0.22727272727272727,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,68,65,65,0.38333333333333336,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,68,65,65,0.678030303030303,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,68,65,65,0.25833333333333336,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,90,87,87,0.6181818181818182,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,90,87,87,0.759090909090909,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,90,87,87,0.7378787878787879,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,114,108,108,0.8295454545454546,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,114,108,108,0.8212121212121212,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,114,108,108,0.7916666666666666,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,136,130,130,0.8295454545454546,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,136,130,130,0.8666666666666667,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Adaptive KnockoffNets,136,130,130,0.5992424242424242,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,157,152,152,0.8492424242424242,0.9856060606060606,0.9856060606060606
FeatureSqueezing,0.1,1,Hydra-LSTM,Argmax CopycatCNN,157,152,152,0.8598484848484849,0.9856060606060606,0.9856060606060606
